Artist,Song,Song_ID,Lyrics,Url
Novi fosili,Šu šu,oOIOCzZV_34,"Šu, šu, svi već šuškaju o tom
šu, šu, da me opet varaš s njom
šu, šu, tajne doznaju se sve
o, zato šuti, molim te

Šu, šu, ipak volim svaku tvoju laž
šu, šu, ona ima slatku draž
šu, šu, nikad mi ne priznaj sve
o, samo kaži, volim te

Jer dosta mi je da se pojaviš ti
vjerujem da to su jezici zli
priđeš i u oči pogledaš me
istog trena ja zaboravljam sve",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/su-su.html
Novi fosili,Tako je malo riječi palo,oOIOCzZV_35,"Tako je malo rijeci palo
al' nije mi stalo, al' nije mi stalo
jer sutnjom se moze izreci vise
iskrenije puno, njeznije, tise

Tako je malo rijeci palo
al' nije mi stalo, nije mi stalo
jer nisu rijeci one sto se pamte
jer nisu rijeci one sto traju
kad jednom nadjes se na kraju
rijeci se prve zaboravljaju

Kad jednom nadjes se na kraju
rijeci se prve zaboravljaju",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/tako-je-malo-rijeci-palo.html
Novi fosili,Tonka,oOIOCzZV_36,"Jedno pored drugog disemo u tami
A jesmo li skupa i da li smo sami
Ti si negdje ja te samo pratim
Na prstima onda u svoj san se vratim

Tonka, gdje si sada dok ti ljubim rame
Jesi li jos budna da li mislis na me
Tonka, reci crvrcak, Tonka, reci more
Brzo nesto reci da ne bude gore

Sve su bitke dosad izgubljene trajno
Dobijmo bar ovu to bi bilo sjajno
U mraku se zari jedna cigareta
Kao svjetionik na pocetku svijeta

Sebicna ne budi, sve moje, sve moje
Ne kradi mi jastuk, jastuk je za dvoje
Tonka budi ista, budi takva cudna
Samo budi blizu i jos malo budna

Tonka, reci cvrcak, Tonka, reci more
Brzo nesto reci da ne bude gore
Pogledaj, po zidu igraju se sjene
Tonka, dodi blize, privi se uz mene",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/tonka.html
Novi fosili,Tvoje plave kose,oOIOCzZV_37,"Cinilo se da svemu je kraj
Sjecati se niceg necu
Mirno cu sam bez tebe u raj
Nekog drugog voljet cu
Mislio sam da lakse ce bit
Kad zaboravim

-Al' nas veze neka nit
Kada oci zatvorim

-Tvoje plave kose
Jos mi mira ne daju
Tvoje noge bose
Mojom dusom hodaju
Tvoje plave kose
Jos mi mira ne daju
Tvoje plave oci
Kao da me gledaju

-Cinilo se da svemu je kraj
Sve je manje dobrih ljudi
Tesko se nade u ocima sjaj
Da te jutrom probudi
Mislio sam da lakse ce bit
Kad zaboravim

-Al' nas veze neka nit
Kada oci zatvorim

-Tvoje plave kose
Jos mi mira ne daju
Tvoje noge bose
Mojom dusom hodaju
Tvoje plave kose
Jos mi mira ne daju
Tvoje plave oci
Kao da me gledaju",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/tvoje-plave-kose.html
Novi fosili,Vrijeme,oOIOCzZV_38,"Vrijeme zivot nam daje
Daje i uzima
Vrijeme jedan dan brise
Samo je ljubav nad vremena

Vrijeme prolazi kraj mene
Tiho na prstima
Vrijeme nista ne mjenja
Ti si mi srce u grudima

Ja te volim godine, dane
Sad te volim moje te misli prate
Volim do vjecnosti do prasine
I do tajnih vrata sudbine

Ja sam bila dijete
Znaj grana mala
Mislila sam sve je dovijeka
Dok nam sile plete
A mi smo tu i sad
Ljubav jedini je put za covjeka",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/vrijeme.html
Novi fosili,Za domovinu našu,oOIOCzZV_39,"Za domovimu nasu
Zlacana zora rudi
Za domovimu nasu
Bijeli dan se budi

Za domovinu nasu
Leptir je sretan u letu
Za domovimu nasu
Radosna pcela na cvijetu

Za domovimu nasu
Na nebu sunce sja
Za domovimu nasu
Na svijetu zivim ja",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/za-domovinu-nasu.html
Novi fosili,Zbogom,oOIOCzZV_40,"Sad' kad' voliš njenu kosu
i kad' ljubiš oči njene
istim putem ne vodi je tamo
gdje smo ljubav ispod vode
kao blago pomno skrili
samo mi za mjesto znamo

A ja moram nakon svega
što me vezalo uz tebe
reći samo hladno: ""zbogom""
jer ne poznajem rijeći blaže
a da isto to se kaže
sad' kad' rastajem se s tobom

Zbogom, zbogom, zbogom
za nas nade nema
ostaju nam samo sjećanja i suze
riječima grubim, olako rečenim
zadnje dječije snove
ti mi, ti mi uze",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/zbogom.html
Novi fosili,Zovem te,oOIOCzZV_41,"Subotom svadbe dolaze
djevojke u bjelom prolaze
sama sam na uglu ja stajala
al nisam te zbog toga ja nazvala

Nista se strasno meni nije desilo
nije mi ni mangup iz tvog kvarta prijetio
nije mrak i sto bi se bojala
ne, nisam te zbog toga ja nazvala

Ja zovem te
da ti kazem da te volim
da jos si uvijek moj
da mislim na tebe ja

Ja zovem te
da ti kazem da te zelim
da jos si uvijek ti
u mislima mojim

Nista se strasno meni nije desilo
stari film i sve me je na tebe sjetilo
hiljadu stavri bi pitala
al nisam te zbog toga ja nazvala",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/zovem-te.html
Novi fosili,Bilo je prelijepo,oOIOCzZV_0,"Hladne mokre ulice
svaki korak sakriju
gdje su tvoji poljupci
da me cijelu pokriju

Ja sam tako sama jos
prazno gledam izloge
zasto placem ne pitaj
imam svoje razloge

Sve je bilo prelijepo
da bi dugo trajalo
ovo malo ljubavi
skupo nas je stajalo

Sve je bilo prelijepo
da bi dugo trajalo
puno toga bilo je
a nista nije ostalo
nista nije ostalo

Puno ljudi prolazi
nema tvoga pogleda
nitko nije kao ti
sve mi tako izgleda

Prazan stan je bez tebe
cuva tvoje mirise
nece doci, vjeruj mi
srce moje smiri se

Ako nekom puno das
poslije ces se kajati
ne znas kako tesko je
protiv vjetra stajati

Ako nekom puno das
puno ces izgubiti
nekad nije dovoljno
nekog stvarno ljubiti
nekog stvarno ljubiti

Nekog stvarno voljeti",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/bilo-je-prelijepo.html
Novi fosili,Budi uvijek blizu (kao što si sada),oOIOCzZV_1,"Kad se prsti spuste na umorne žice
I posljednju nježnost pretvore u zvuk
Ova tiha glazba što ti dira lice
To su moje usne, to su moje ruke

U pjesmi se nađu i svijetlo i tama
Pa nam se minute k'o godine čine
U tom moru ljudi ti nas slušaš sama
Živjet ćemo dalje od tvoje topline

Budi uvijek blizu, kao što si sada
Budi tu gdje letim, budi tu dok padam

Trenutak tišine, gitare su stale
I dok gubim svoju jedinu slobodu
Budi samo lice negdje u dnu sale
Ali budi ovdje kad svi drugi odu",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/budi-uvijek-blizu-kao-sto-si-sada.html
Novi fosili,Da te ne volim,oOIOCzZV_2,"Da te ne volim
Bilo bi mi lako, bilo bi mi lako
Da te ne volim
Da te ne volim
Bilo bi mi lako, bilo bi mi lako
Kad te ne volim, aha

Tvoj dan je danas
I opet tajno zelim
Da te samo malo malo manje volim

Da nista se ne desi
Kad mi okrenes leda
Da te zaboravim lako i da ne brinem gdje si

Tvoj dan je danas
I opet tajno zelim
Da te samo malo malo manje volim

Da te ne volim
Bilo bi mi lako, bilo bi mi lako
Da te ne volim
Da te ne volim
Bilo bi mi lako, bilo bi mi lako
Kad te ne volim, aha

Tvoj dan je danas
I opet tajno zelim
Da te samo malo malo manje volim

Jer tad tvoje rijeci
Nebi bile vazne
I do moga srca nebi mogle doci

Da te ne volim
Bilo bi mi lako, bilo bi mi lako
Da te ne volim
Da te ne volim
Bilo bi mi lako, bilo bi mi lako
Kad te ne volim, aha",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/da-te-ne-volim.html
Novi fosili,Diridonda,oOIOCzZV_3,"Mirisno ljeto je bilo
i sol u tvojoj kosi
sjecanje zivo i sad me
u one dane nosi

Mlada si bila i ja sam bio mlad
radosti nasoj se smijesio sav grad
i ovoj pjesmici maloj
sto pjevali smo tad

Diri, diri, din, di, diri, din, donda
ukrast cu te, znaj, moja mala bjonda
diri, diri, din, di, diri, din, donda
voljet cu te ja, moja mala bjonda

Zanosno ljeto je bilo
i ljubav medju nama
rado se sjetim i sada
svih onih vedrih dana

Negdje duboko u srcu svom sam ja
sakrio to sunce iz najljepseg sna
i ovu pjesmicu malu
sto pjevam je i sad",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/diridonda.html
Novi fosili,Djeca smo,oOIOCzZV_4,"Djeca smo
S oblacima putujemo
Držeć se za ruke
Djeca smo
Morima plovimo
I ne tražimo luke
Djeca smo
Livadom cvjetnom trćimo
Umjesto prašnjavim drumom
Djeca smo,
Jer volimo srcem
A ne umom",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/djeca-smo.html
Novi fosili,Dunjo mirisna,oOIOCzZV_5,"Na Badnju noć ko uvijek ću ti doć
da ne budeš mi sama da okitimo bor
i reći ćeš još uvijek čuvam stvari sve
i mornarsko odijelo i prve cipele
u tvom naručju dijete bit ću ja
dunjo mirisna

Godine idu lete ko minute
i slike lako žute dunjo mirisna
godine idu i djeca već su ljudi
jer vrijeme svima sudi dunjo mirisna

Na Badnju noć ko uvijek ću ti doć
da ne budeš mi sama da okitimo bor
u tvom naručju dijete bit ću ja
dunjo mirisna",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/dunjo-mirisna.html
Novi fosili,E moj Saša,oOIOCzZV_6,"E, moj Saša, e moj Saša
Gdje je sada ljubav naša
Reci Saša e, moj Saša
Znaš li gdje je ljubav naša
I da li pamtiš zadnje ljeto
Srcu mom još tako sveto
E, moj Saša

Ti imaš stan i krasnog klinca
Posao stalan i kućnog mezinca
Sretan brak i dobar glas
Al' nemaš više nas

Ti imaš auto i krug prijatelja
Omiljen hobi i sitna veselja
Godine mlade i vitak stas
Al' nemaš više nas

E, moj Saša, e moj Saša
Gdje je sada ljubav naša
Reci Saša e, moj Saša
Znaš li gdje je ljubav naša
I da li pamtiš zadnje ljeto
Srcu mom još tako sveto
E, moj Saša, e moj Saša
Gdje je sada ljubav naša
Reci Saša e, moj Saša
Znaš li gdje je ljubav naša
Ti život grabiš, al za mene
Ostale tek su uspomene
E, moj Saša

Ti imaš sijanje i honorare
Vremena malo za slike stare
I televizor kao spas
Al' nemaš više nas",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/e-moj-sasa.html
Novi fosili,Ispod mjeseca boje trešanja,oOIOCzZV_7,"Kad prodje sve i lude godine
kad dodje noc pod prozore
pogledaj nebo milion zelja sja

Kad dodjes sam do kraja ulice
kad stane sve i tuzno je
pogledaj nebo milion zelja sja

Ispod mjeseca boje tresanja
ko te ljubi sad kao nekad ja
ispod mjeseca boje tresanja
ko te ljubi sad kao nekad ja

Kad prodje sve i lude godine
kad dodje noc pod prozore
pogledaj nebo milion zelja sja

Kad dodjes sam do kraja ulice
kad stane sve i tuzno je
pogledaj nebo milion zelja sja",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/ispod-mjeseca-boje-tresanja.html
Novi fosili,Jedna duša,oOIOCzZV_8,"Ljubi nju i ne vracaj se meni, ljubi nju i budi covek zeni, nije ona kriva sto te voli a nisam ni ja kriva sto me boli.

Mi smo jedna dusa bili mi smo isto vino pili, sad mi oprosti sto ja nemogu zaboravit' one dane neverne i okovane, i ono leto zadnje al sveto.

Ljubi nju i ne vracaj se meni, ljubi nju i budi covek zeni, nije ona kriva sto te voli a nisam ni ja kriva sto me boli.

Mi smo jedna dusa bili mi smo isto vino pili, sad mi oprosti sto ja nemogu zaboravit' one dane neverne i okovane, i ono leto zadnje al sveto.",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/jedna-dusa.html
Novi fosili,Jesen je,oOIOCzZV_9,"Jesen je kada ruže venu,
a tuga je kad čovjek ostavlja ženu, svoju voljenu,
zima je kad na polju snježi,
a hladno je kad srce od srca bježi.

Idi i pretvori me u kamen,
nekad sve če da raste pored mene.
Idi i ukradi sreču, našu sreču,
idi, ja te pratit neču.

Jesen je kada ruže venu,
a tuga je kad čovjek ostavlja ženu, svoju voljenu,
zima je kad na polju snježi,
a hladno je kad srce od srca bježi.

Idi i pretvori me u kamen,
ma nekad sve če da raste pored mene.
Idi i ukradi sreču, našu sreču,
idi, ja te pratit neču.
Idi, ja te pratit neču.

Jesen je kada ruže venu,
a tuga je kad čovjek ostavlja ženu, svoju voljenu,
zima je kad na polju snježi,
a hladno je kad srce od srca bježi kojega voli!

Jesen je kada ruže venu,
a tuga je kad čovjek ostavlja ženu, svoju voljenu,
zima je kad na polju snježi,
a hladno je kad srce od srca bježi.

Idi i pretvori me u kamen...
Idi i pretvori me u kamen...",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/jesen-je.html
Novi fosili,Još te volim,oOIOCzZV_10,"Hej da mi je znat' gdje si sad
dala bih sve na svijetu, zlato moje
sve nebeske suze padaju
u svakoj kapi vidim oci tvoje

Ne, nikad neces saznati
sto osjecam dok slusam nase ploce
a tu u meni ima prkosa
za sto pedeset godina samoce
ti nisi moj, ne, vise nisi moj

A jos te volim, volim
ne mogu bez tebe i ti to znas
samo mi se ne vracas
a jos te volim, volim, volim
kao prvog dana i ti to znas
samo mi se ne vracas",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/jos-te-volim.html
Novi fosili,Kad godine prođu,oOIOCzZV_11,"Kad godine prodju i ne bude vise
ljubavi ni mrznje da veze nas i dijeli
ponovni ce susret da nas razveseli

I doc' cemo tada ko znanci stari
prosetati gradom, pogledom cu, znam vec
neku sijedu vlas ti potraziti kradom

I cijelo popodne sred kavane snene
prebirat cu s tobom stare uspomene
sjecat cu se tebe, sjecat ces se mene

Al' vec sada znadem, to ispast ce jadno
jer na prosle boli i radosti prosle
srce bit ce hladno, srce bit ce hladno",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/kad-godine-prodju.html
Novi fosili,"Kaži mi, mama",oOIOCzZV_12,"svi dani, jutra i noći
prazni su kao moj stan 
imati nekog kraj sebe 
to je moj san, moj davni san

pitanje kojim ko dijete 
majci ja otkrih svoj jad
još uvijek u srcu mi živi
gori sad, boli sad

kaži mi kaži mama 
zašto sam ja sama
a Zlatka sa prvog kata 
ima sestru i dva brata

pitanje kojim o dijete 
majci ja otkrih svoj jad 
još uvijek u srcu i živi 
gori sad, boli sad

kaži mi kaži mama...
još uvijek u srcu mi živi",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/kazi-mi-mama.html
Novi fosili,Kralj ljubavi,oOIOCzZV_13,"Ne, ne volim
kad ljubav nestaje
u vrevi prepunog perona
u zadnjem stisku drhtavih ruku
kroz spusten prozor vagona

Ne, ne volim
suze u trenutku
kad vlak se vec pomalo mice
i sve one rijeci neizrecene
i sve nedovrsene price

Al' uvijek dodje kraj
zakletve lude i poneko pismo
jednom se mozda sretnemo opet
k'o da nikad se
k'o da nikad se sreli nismo

Zato ostani
nemoj me pratiti
i ne masi s prepunog perona
a ja cu vec ljubav isplakat' svoju
u kutu nekog vagona",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/kralj-ljubavi.html
Novi fosili,Lastavice mala,oOIOCzZV_14,"Lastavice mala
k'o san je ljeto proslo
i rastanak se blizi nas

Lastavice mala
od mene ti se dijelis
daj reci sto mi ostavljas

Ostavi mi oka dva
da ih njezno ljubim ja
u samoci mojoj
da me tjese prije sna

Ja ne dam crna oka dva
ja ne dam da ih ljubis ti
jer svoje crne oci
vec drugom ja sam dala
i k njemu sada letim
to srce puno zna

Ja ne dam crna oka dva
ja ne dam da ih ljubis ti
nek ostane ti igra
sa toplog plavog zala
u sjecanju k'o slika
da tjesi prije sna

Lastavice mala
kad budes ti daleko
ja bit cu tuzan, dobro znas

Lastavice mala
k'o zalog nase srece
daj reci sto mi ostavljas",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/lastavice-mala.html
Novi fosili,Majčine oči,oOIOCzZV_15,"I kad su daleko
One su blizu
Od osmijeha
I od suza
Tkane
Majčine oči, majčine oči
Čuvaju tvoje bezbrižne dane

Sve radosti slave
Sve utjehe znaju
I sve brige brinu
Majčine oči, majčine oči
Sve svoje daju
Kćerci i sinu.",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/majcine-oci.html
Novi fosili,Marina iz moje ulice,oOIOCzZV_16,"Imala je osmjeh s dvije jamice,
Marina iz moje ulice.
Sanjala je nebo, zlatne livade,
Marina iz moje ulice.
Usnula je san,
Da jednom doć će dan
Kad dirnuti će zvijezde rukama.
Pusy in the sky,
S dijamantima,
Svijet bez suza i bez ratova.

Imala je osmjeh s dvije jamice,
Marina iz moje ulice.
Sanjala je nebo, zlatne livade,
Marina iz moje ulice.
Kupila je kartu za samo jedan smjer,
Putem bijelog pakla pošla je, o, ne,
Došla je do zvijezda,
To nije bio san
samo jedan mladi život izbrisan.

Bijeli lovac čiste duše kupuje,
Koju takne ona k nebu putuje.
Bijeli lovac s crnim vragom trguje,
gdje je sad, gdje je sad,
Marina iz naše ulice.

Imala je osmjeh s dvije jamice,
Marina iz moje ulice.
Sanjala je nebo, zlatne livade,
Marina iz moje ulice.
Kupila je kartu za samo jedan smjer,
Putem bijelog pakla pošla je, o, ne,
Došla je do zvijezda,
To nije bio san
samo jedan mladi život izbrisan.

Bijeli lovac čiste duše kupuje,
Koju takne ona k nebu putuje.
Bijeli lovac s crnim vragom trguje,
gdje je sad, gdje je sad...

Bijeli lovac čiste duše kupuje,
Koju takne ona k nebu putuje.
Bijeli lovac s crnim vragom trguje,
gdje je sad, gdje je sad,
Marina...

Gdje si sad...",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/marina-iz-moje-ulice.html
Novi fosili,Milena,oOIOCzZV_17,"Rano jutro pola 6
Svakog dana putuje
Moja Milena
Mirise na jabuke
Zivi ko podstanar
Moja Milena

Oci su joj pune sna
Kako li se preziva
Moja Milena
Ruke ne pokazuje
Kaze da dobro je
Moja Milena

Milena generacijo moja
Da smo se ranije sreli
Milena generacijo moja
Toliko toga nas dijeli

Milena generacijo moja
Tko nam je ukrao dusu
Milena generacijo moja
Jesmo li previse htjeli

Milena generacijo
Milena generacijo",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/milena.html
Novi fosili,Moj prijatelj Anu ljubi,oOIOCzZV_18,"Moj prijatelj vise ne uci,
I jasno je nesto ga muci, ponasa se ludo.
Utakmice ne gleda vise,
I poceo je pjesme da pise, izgleda mi zbunjen.

Moj prijatelj je Aninu sliku,
Sakrio u novcaniku, da mu bude blizu.
Promjenio je i frizuru,
Sad pazi na svoju figuru, ne, to nije on.

I sve mi se cini, i sve mi se cini,
I sve mi se cini, i sve mi se cini,

Ooooo moj prijatelj Anu ljubi,
Ooooo moj prijatelj pamet gubi,
I stvarno se na njemu vidi,
A on se zbog toga stidi, ooooo
On ljubi Anu, on ljubi Anu, on ljubi Anu.",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/moj-prijatelj-anu-ljubi.html
Novi fosili,Ne budi me mati,oOIOCzZV_19,"Iza vitra šta u provu tuče
iza mora šta me na dno vuče
vrate mene moji maestrali
U moj porat, u moj porat mali
U moj porat, u moj porat mali

Sidin opet kraj starog komina
Napijen se domaćega vina
Pa mi mater posteju namisti
Lancuni su od ditinjstva isti
Lancuni su od ditinjstva isti

Ne budi me mati
Ne budi , ne zovi
Sin tvoj na kušinu u ditinjstvo plovi
U ditinjstvo plovi
Ne budi me mati
Kad zora dođe
Sve grubo i teško neka u sne prođe
Neka u sne prođe
Ne budi me mati

Kukuriče kokot iza kuće
Penšjunati igraju na buće
Nestalo je vrimena i ura
Dok ja sanjan iza starih škura
Dok ja sanjan iza starih škura

Ne budi me mati
Ne budi ne zovi
Sin tvoj na kušinu u ditinjstvo plovi
U ditinjstvo plovi
U ditinjstvo plovi
Ne budi me mati
Kad zora dođe
Sve grubo i teško neka u snove prođe
Neka u sne prođe
Ne budi me mati.",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/ne-budi-me-mati.html
Novi fosili,Nebeske kočije,oOIOCzZV_20,"Ni Bog ne prasta sve
i prstom kazuje
ko dalje ne moze
i koga odnose nebeske kocije

Ja molim za tebe
sa neba andjele
da ne dolaze
da zaustave nebeske kocije

Ako treba ja cu poci
mjesto tebe ove noci
da te spasim
da te sacuvam

I do Boga i do neba
i jos vise ako treba
samo da te meni ostave
nebeske kocije",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/nebeske-kocije.html
Novi fosili,Nemaš više vremena za mene,oOIOCzZV_21,"Dani bjeze, prestali smo rasti
vrisak vlaka u noci me prene
ti imas svoje ljubavi i strasti
nemas vise vremena za mene

Srce traje i pomalo steze
zivot pljuska poput morske pjene
znam da jedna tanka nit nas veze
mada nemas vremena za mene

Dok ja ljubim tebe, ljubim nekog
tako pocne i tako to krene
uvijek blizu pa ipak daleko
zasto nemas vremena za mene

Nista ne znam sto sam htjela znati
sve sto zelim sad su samo sjene
to sto trazim nece da se vrati
jer ti nemas vremena za mene",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/nemas-vise-vremena-za-mene.html
Novi fosili,Nije istina,oOIOCzZV_22,"Hej nije istina
Da sam bila s njim
I da te ne volim
Hej nije istina
Ne gledaj na sat
Samo ostani
Nema sretne ljubavi

Hej nije istina
Jedno srce zna
Da si jedini
Hej nije istina
Nisam bila s njim
Sve zaboravi
Nema sretne ljubavi

Ni ti ni ja
Ni ti ni ja
Necemo znati nikada
Zasto se kaze volim te volim te",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/nije-istina.html
Novi fosili,Nikog nema da mu kažem,oOIOCzZV_23,"Sva mi se dusa zatalasa od tvog glasa
zatreperih kao breza
od rijeci njeznih, rijeci vrelih

I kad napuste tvoje ruke daleke
slusalicu telefona
odzvanjat ce u srcu rijeci poput jeke

I nikog nema da mu kazem
da ne mogu, ne mogu vise
dane samoce da tkam
i nikog nema jer nema tebe
a tako mnogo, tako mnogo
bih mogla da ti dam",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/nikog-nema-da-mu-kazem.html
Novi fosili,O ne (sad je kasno),oOIOCzZV_24,"Ako sad cak i dodes
S buketom ruza
Prekasno je

Ako sad cak i dodes
Sa skupim darom i na vrijeme
Prekasno je

Cijelog dana cekala sam
Uzdrhtala al' uzalud
Znaj da sada cak i dodes
S buketom bijelih ruza
Prekasno je

O, ne, o, ne, o, ne, sad je kasno
O, ne, o, ne, o, ne, sad je kasno

I vec spustala se tama
Gasio se dan svecan i
U srcu mom

Zgusnula se magla tuge
I rasla je plima suza
U grlu mom

Ako sada cak i dodes
S buketom vjestih lazi
I sa smjeskom sakrivenim
U isprike i u molbe
Prekasno je

O, ne, o, ne, o, ne, sad je kasno
O, ne, o, ne, o, ne, sad je kasno",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/o-ne-sad-je-kasno.html
Novi fosili,Otišao je on,oOIOCzZV_25,"Samo sam njega voljela ja
onako kako zena to zna
i sa srcem i sa dusom svom
tesko mi je pricati o tom

Otiso je on
dio mene odnio
Otiso sa njom
meni tugu donio
Hej ko je kriv, dali nebo ili mi
Hej ko je kriv, nikad necu saznati

Samo sam njega voljela ja
onako kako zena to zna
i sa srcem i sa dusom svom
suze ce pricati o tom

Otiso je on
dio mene odnio
Otiso sa njom
meni tugu donio
Hej ko je kriv, dali nebo ili mi
Hej ko je krvi, nikad necu saznati",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/otisao-je-on.html
Novi fosili,Plava košulja,oOIOCzZV_26,"U najdaljem kutu moje sobe
Uvijek me srce tiho zazebe
Kada u moru cudnih stvari
Nadjem jedan dio tebe.

U najdaljem kutu moje sobe
Mijesam san i mijesam javu
Cuvam jednu kosulju tvoju
Najdrazu kosulju plavu.

Tvoja kosulja plava nek' me sjeti, nek' mirise
Kosulja plava nek' umjesto tebe dise
Sad kad te nema, neka uz mene spava
Jedino tvoje sto imam, najdraza kosulja plava

Ona cuva sne i rijeci
Ljeto, zimu, sva ona jutra
Traje, traje u tom kutu
Kao jucer, kao sutra.

Ponekad dugo, dugo je ljubim
Ponekad cvrsto, cvrsto je stisnem
Mjesto tebe, mjesto tebe
Ponekad samo, samo vrisnem.",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/plava-kosulja.html
Novi fosili,Pričaj mi o ljubavi,oOIOCzZV_27,"Lako je kad pogledas u nase slike stare
Zaboravi da su ikad teske rijeci pale
Priznaj kao i ja da smo bili dvije budale
I javi se

Zbog vremena stari mi bi mogli popit kavu
Kao nekad mogli bi prosetati u Savu
Zagrlit me mozes bas onako kao nekad
I ljubiti

Pricaj mi o ljubavi
Digni me do neba
Jos jednom da osjetim
Da me netko treba
Pricaj mi o ljubavi
Koja se ne vara
Jos me jednom potsjeti
Na vremena stara

Jednom kad ti dosade nedovrsene price
Kad u glavi neki glas ti tvoje ime vice
Jednom kada neznas niti sto bi sam sa sobom
Ti javi se

Ponekad bi mogli svratit do starog saluna
Prasinu bi mogli skinut sa starim albuma
Mogli bi se zagrlit onako kao nekad
I plesati",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/pricaj-mi-o-ljubavi.html
Novi fosili,Razumljiva pjesma (kad sam bio mlad),oOIOCzZV_28,"Kad sam bio mlad, sustipletican
Kad sam bio mlad, krifetonican
Kad sam bio mlad
Svi su zimzali, sustiplirali
Kad sam bio mlad

I kad sam bio mlad
Grehte volio
Kad sam bio mlad
Klajle solio

I kad sam bio mlad
Floge brao sam
Zbozle krao sam
Kad sam bio mlad

I kad sam bio mlad
Zimze sadio
Frazne radio
Kad sam bio mlad",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/razumljiva-pjesma-kad-sam-bio-mlad.html
Novi fosili,Sama,oOIOCzZV_29,"Htjeli smo se s ljubavi poigrat'
a ona se poigrala s nama
i sad me volis, i sad te volim
i cekam te sama",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/sama.html
Novi fosili,Sanja,oOIOCzZV_30,"O tebi sam mnoge napisao rime
Otkad se zaljubih jos pretprosle zime
Ali rijeci sve sam bacio u vjetar
Jer tako mi je vazan taj jedan centimetar

Zbog tebe sam jednom stajao na kisi
Da malo narastem, da postanem visi
Godina smo istih, a ja sam k'o dijete
Da ne nosis barem te visoke pete

O moja Sanja, da si malo manja
Il' da ja sam veci samo malo veci
O moja Sanja, da si malo manja
Da si malo niza, bila bi mi bliza

Mozda ne bi bilo ni toliko vazno
Da te jednom mogu zagrliti snazno
Bar jednom da mogu taj strah svoj da srusim
I kazem sve rijeci, sto dugo ih gusim

Jednom cu ti mozda napisati pismo
Makar znam da jedno za drugo mi nismo
Tajna svaka uvijek i tako se dozna
Jer nijedna ljubav granice ne pozna",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/sanja.html
Novi fosili,Sedam dugih godina,oOIOCzZV_31,"Sedam dugih godina
ja bez tvoga ramena
sedam dugih proljeca
moja dusa ranjena
kao srna gonjena

Od svega na ovom svijetu
moje suze teku tise
nocas mi te druga ljubi
a ja volim te jos vise

Lupaju o prozor kapi
sa sjevera idu kise
nocas mi te druga ljubi
a ja volim te jos vise",https://cuspajz.com//tekstovi-pjesama/pjesma/novi-fosili/sedam-dugih-godina.html
