,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija,Album_10_diskografija,Album_11_diskografija,Album_12_diskografija,Album_13_diskografija
24,/kSKwa9Q_1_24,Novi Fosili,Novi Fosili,Kad vas molim,13513,"Nemojte vezu prekidati
tesko se dobija broj
znam da sad spava, da se budi u pet
sve to znam, pa bio je moj

Al' nemojte vezu prekidati
imam jos dinar il' dva
znam da je glupo, da sam dosadna vec
sve to znam, al' trebam ga ja
 
Ref.
Kad vas molim
znam da je odavno sve iza nas
kad vas molim
samo jednom da cujem mu glas

Kad vas molim
dugo sam cekala red
imam jos samo dinar il' dva
znam da je kasno, al' zovite ga
kad vas molim","https://tekstovi.net/2,302,28441.html",,Kad vas molim,I'm Begging You,Dijete sreće,"Nemojte vezu prekidati,
teško se dobija broj,
znam da sad spava, da se budi u pet,
sve to znam, pa bio je moj.... Nemojte vezu prekidati,
imam još dinar il dva,
znam da je glupo, da sam dosadna već,
sve to znam, ali trebam ga ja.. O, kad vas molim,
znam da je odavno sve iza nas,
kad vas molim,
samo jednom da čujem mu glas.
kad vas molim,
dugo sam čekala red, imam još samo dinar il dva
znam da je kasno, al zovite ga, o, kad vas molim...","Don't hang up,
It's hard to get that number,
I know he's sleeping now, that he gets up at five,
I know all that, when he was mine.... Don't hang up,
I have a coin more or two,
I know it's stupid, that I'm a bore already
I know all that, but I need him.. Oh, I'm begging you
I know it's all behind us for a long time now
I'm begging you
Just to hear his voice for once.
I'm begging you
I waited in line for a long time, I have only a coin or two more
I know it's late, but call him, oh, I'm begging you...",https://lyricstranslate.com/en/kad-vas-molim-im-begging-you.html,['Rajko Dujmić'],['Koraljka Tomičić'],['Rajko Dujmić'],['Novi Fosili'],,,https://diskografija.com/pjesma/kad-vas-molim-797.htm,Kad vas molim,,,,,,,,,,,
25,/kSKwa9Q_1_25,Novi Fosili,Novi Fosili,"Kazi mi, mama",10164,"Svi dani, jutra i noci
prazni su kao moj stan
imati nekog kraj sebe
to je moj san, moj davni san

Pitanje kojim k'o dijete
majci ja otkrih svoj jad
jos uvijek u srcu mi zivi
gori i sad, boli i sad
 
Ref. 2x
Kazi mi, kazi, mama
zasto sam ja sama
a Zlatka sa drugog kata
ima sestru i dva brata

Ref. 6x","https://tekstovi.net/2,302,16857.html",,,,,,,,['Vladimir Kočiš Zec'],['Dea Volarić'],"['Rajko Dujmić', 'Vladimir Kočiš Zec']",['Novi Fosili'],,,https://diskografija.com/pjesma/kazi-mi-mama-712.htm,Kaži mi mama,,,,,,,,,,,
26,/kSKwa9Q_1_26,Novi Fosili,Novi Fosili,Kljuc je ispod otiraca,10293,"U pocetku sve je tako sjajno
traje ljubav jaka, jaca
volimo se dugo tajno
s kljuèem ispod otiraca

Traje prica neobicna, skliska
s mirisama koromaca
srca budu manje bliska
kljuc je ispod otiraca
 
Ide vrijeme, ljubav drobi
poput tvrdog otpiraca
svasta zbiva se u sobi
kljuc je ispod otiraca

Dani teski, noci duge
skupa ispod pokrivaca
sanjamo opet snove druge
s kjlucem ispod otiraca

Sto je s tobom, sto te opet nema
znas li da sam od svega jaca
slutim da se nesto sprema
kljuc je ispod otiraca

Ne znam kad cu i dal cu doci kuci
ali imas voca i kolaca
jastuci su cisti, vruci
kljuc je ispod otiraca

Nemoj pravit vise scene
ne kuni se i bez placa
ne racunaj sad na mene
kljuc je ispod otiraca

Ono staro sad ne vazi
a u srcu raste draca
ne zovi me i ne trazi
kljuc je ispod otiraca

Ref.
I na kraju sve je opet sjajno
ljubav je od sveg jaca
nova prica pocne tajno
s kljucem ispod otiraca","https://tekstovi.net/2,302,15587.html",,Ključ je ispod otirača,The Key Is Under The Doormat,Budi uvijek blizu,"U početku sve je tako sjajno
Traje ljubav jaka, jača.
Volimo se dugo, tajno
S ključem ispod otirača.. Traje priča neobična, skliska
S mirisima koromača
Srca budu manje bliska
Kljuc je ispod otirača.. Ide vrijeme, ljubav drobi
Poput tvrdog otpirača
Svašta zbiva se u sobi
Ključ je ispod otirača.. Dani teški, noći duge,
Skupa ispod pokrivača,
Sanjamo već snove druge
S ključem ispod otirača. Što je s tobom- što te opet nema?
Znaš li da sam od svega jača?
Slutim da se nešto sprema -
Ključ je ispod otirača.. Ne znam kad ću, dal' ću doći kući
-ali imas voća i kolača...
Jastuci su čisti, vrući
Ključ je ispod otirača.. Nemoj pravit više scene,
Ne kuni se i bez plača.
Ne računaj sad na mene,
Ključ je ispod otirača.. Ono staro sad ne važi,
A u srcu raste drača.
Ne zovi me i ne traži,
Ključ je ispod otirača.. I na kraju sve je opet sjajno,
Ljubav je od sveg jača.
Nova priča počne tajno
S ključem ispod otirača","In the beginning everything is so grand,
A love strong and stronger lives.
We love each other long, secretly,
With the key under the doormat.. An unsual, slippery tail goes on
With the fragrances of fennel.
Hearts become less familiar
The key is under the doormat.. Time goes on, crushes love
Like a heavy skeleton key
All kinds of things go on in the room
The key is under the doormat.. Long days, long nights
Together under the blanket,
We already dream different dreams
With the key under the doormat.. What's with you - Why are you gone again?
Do you know I'm stronger than anything?
I feel something is coming -
The key is under the doormat.. I don't know when, or if I'll come home at all,
- But there's fruit for you and cakes...
Pillows are clean and hot
The key is under the doormat.. Don't make any more scenes,
Don't swear and no crying.
Don't count on me now,
The key is under the doormat.. The old things are no longer on,
And weed gros in the heart.
Dpn't call me and don't look for me,
The key is under the doormat.. And at the end everything is great again
Love is stronger than anything.
A new story begins secretly
With the key under the doormat.",https://lyricstranslate.com/en/klju%C4%8D-je-ispod-otira%C4%8D-key-under-doormat.html,,,,,,,,,,,,,,,,,,,
27,/kSKwa9Q_1_27,Novi Fosili,Novi Fosili,Kraj ljubavi,13506,"Ne, ne volim
kad ljubav nestaje
u vrevi prepunog perona
u zadnjem stisku drhtavih ruku
kroz spusten prozor vagona

Ne, ne volim
suze u trenutku
kad vlak se vec pomalo mice
i sve one rijeci neizrecene
i sve nedovrsene price
 
Ref.
Al' uvijek dodje kraj
zakletve lude i poneko pismo
jednom se mozda sretnemo opet
k'o da nikad se
k'o da nikad se sreli nismo

Zato ostani
nemoj me pratiti
i ne masi s prepunog perona
a ja cu vec ljubav isplakat' svoju
u kutu nekog vagona

Ref. 2x","https://tekstovi.net/2,302,15887.html",,,,,,,,['Rajko Dujmić'],['Dea Volarić'],['Rajko Dujmić'],['Novi Fosili'],1980 - Nedovršene priče,1993 - Nedovršena priča - Đurđica Barlović,https://diskografija.com/pjesma/kraj-ljubavi-729.htm,Kraj ljubavi,2009 - Zlatna kolekcija,,,,,,,,,,
28,/kSKwa9Q_1_28,Novi Fosili,Novi Fosili,Lastavice mala,9408,"Lastavice mala
k'o san je ljeto proslo
i rastanak se blizi nas

Lastavice mala
od mene ti se dijelis
daj reci sto mi ostavljas
 
Ostavi mi oka dva
da ih njezno ljubim ja
u samoci mojoj
da me tjese prije sna

Ref.
Ja ne dam crna oka dva
ja ne dam da ih ljubis ti
jer svoje crne oci
vec drugom ja sam dala
i k njemu sada letim
to srce puno zna

Ja ne dam crna oka dva
ja ne dam da ih ljubis ti
nek ostane ti igra
sa toplog plavog zala
u sjecanju k'o slika
da tjesi prije sna

Lastavice mala
kad budes ti daleko
ja bit cu tuzan, dobro znas

Lastavice mala
k'o zalog nase srece
daj reci sto mi ostavljas

Ref.","https://tekstovi.net/2,302,16856.html",,Lastavice mala,Little swallow,Da te ne volim (1978),"Lastavice mala
k'o san je ljeto prošlo
i rastanak se blizi nas. Lastavice mala
od mene ti se dijeliš
daj reci što mi ostavljaš. Ostavi mi oka dva
da ih nježno ljubim ja
u samoći mojoj
da me tješe prije sna. Ref.
Ja ne dam crna oka dva
ja ne dam da ih ljubiš ti
jer svoje crne oci
već drugom ja sam dala
i k njemu sada letim
to srce puno zna. Ja ne dam crna oka dva
ja ne dam da ih ljubiš ti
nek ostane ti igra
sa toplog plavog žala
u sjećanju k'o slika
da tješi prije sna. Lastavice mala
kad budeš ti daleko
ja bit ću tužan, dobro znaš. Lastavice mala
k'o zalog naše sreće
daj reci što mi ostavljaš. Ref.","Little swallow
The summer has passed like a dream
And our separation is getting close. Little swallow
you are parting from me
come on, tell me what you're leaving to me. Leave me two eyes
for me to kiss them gently
in my loneliness
to comfort me before sleep. Chorus
I won't give two black eyes
I won't let1 you kiss them
because my black eyes
I already gave to another
and I am flying to him now
my full heart knows that. I won't give two black eyes
I won't let you kiss them
I'll leave you the dance2
from a warm, blue strand
in the memory as a picture
for comfort before sleep. Little swallow
One day when you'll be far away
I'll be sad, you know that well. Little swallow
as a pledge of our happiness
come on tell me what you're leaving to me. Chorus",https://lyricstranslate.com/en/lastavice-mala-little-swallow.html,['Zdenko Runjić'],['Zdenko Runjić'],['Rajko Dujmić'],['Novi Fosili'],,,https://diskografija.com/pjesma/lastavice-mala-713.htm,Lastavice mala,,,,,,,,,,,
29,/kSKwa9Q_1_29,Novi Fosili,Novi Fosili,Ljubav koja nema kraj,42260,"Sve na svijetu dao bih ti ja
svog zivota deset godina
suze svijeta ukrao bih ja
da ne bi ti nikad plakala

Ja bih tebe cuvala od zla
mjesto tebe ja bih plakala
da mi nebo dva zivota da
za tebe bi ih cuvala
 
Zauvijek u dobru i zlu
bit cu tu tebe da cuvam, cuvam

Ref.
Ljubav vjecno veze nas
ljubav koja nema kraj
kada dodje sijedi sjaj
otici cu s tobom, znaj

Da mi nebo dva zivota da
bilo bi mi malo vremena
da ti kazem koliko volim ja
jer moja je ljubav najveca

Zauvijek u dobru i zlu
bit cu tu tebe da cuvam, cuvam

Ref.

Ljubav koja nema kraj","https://tekstovi.net/2,302,15586.html",,Ljubav Koja Nema Kraj,A Love Which Has No End,Nebeske kočije 1988,"Sve na svijetu dao bih ti ja
1
svog života deset godina
suze svijeta ukrao bih ja
da ne bi ti nikad plakala. Ja bih tebe čuvala od zla
mjesto tebe ja bih plakala
da mi nebo dva života da
za tebe bi ih čuvala. Zauvijek u dobru i zlu
bit ću tu tebe da čuvam, čuvam. REF.
Ljubav vječno veže nas
ljubav koja nema kraj
kada dođe sijedi sjaj
otići ću s tobom, znaj. Da mi nebo dva života da
bilo bi mi malo vremena
da te kažem koliko volim ja
jer moja je ljubav najveća. Zauvijek u dobru i zlu
bit ću tu tebe da čuvam, čuvam. Ref.. Ljubav koja nema kraj","I would give you everything in the world
10 years from my life
I would steal the tears of the world
So that you would never cry. I would protect you from evil
I would cry instead of you (crying)
If heaven gave me two lives
For you I'd keep them. Forever in the good and bad (times)
I will be there to look after you. Refren (Chorus)
Love forever binds us
A love which has no end
When grey shine comes (from the hair)
I will go with you, know (this). If heaven gave me two lives
It would be too little time
To tell you how much I love you
Since my love is the greatest. Forever in the good and bad (times)
I will be there to look after you. Refren (Chorus)",https://lyricstranslate.com/en/ljubav-koja-nema-kraj-love-which-has-no-end.html,['Rajko Dujmić'],['Stevo Cvikić'],['Rajko Dujmić'],['Novi Fosili'],1988 - Nebeske kočije,1993 - Nedovršena priča - Đurđica Barlović,https://diskografija.com/pjesma/ljubav-koja-nema-kraj-808.htm,Ljubav koja nema kraj,1998 - Ljubav koja nema kraj,2006 - The platinum collection,2009 - Zlatna kolekcija,,,,,,,,
30,/kSKwa9Q_1_30,Novi Fosili,Novi Fosili,Lorena,2861,"U izlogu na kraju nase ulice
stoje fotografije izblijedjele
ti u onoj tvojoj roza haljini
o Boze, sto smo ranjivi, Lorena

Kao da sam poludio
izlog sam poljubio, Lorena
 
Ref.
Lorena, Lorena
znam, dugo me nije bilo tu
al' pamtim sve
i nije istina, ne, nije istina
da vrijeme lijeci sve
o, ne, Lorena

Znani ljudi pored mene prolaze
kazu mi, ma dobro je, i odlaze
oprosti mi sto i ja cu polako
znas da nije lako, Lorena

Ostao je trag usana
na izlogu, pred tvojim ocima
Lorena

Ref. 2x","https://tekstovi.net/2,302,54874.html",,Lorena,Lorena,,"U izlogu na kraju naše ulice
stoje fotografije izblijedjele
ti u onoj tvojoj roza haljini
o Bože, što smo ranjivi, Lorena. Kao da sam poludio
izlog sam poljubio, Lorena. Lorena, Lorena
znam, dugo me nije bilo tu
al’ pamtim sve
i nije istina, ne, nije istina
da vrijeme liječi sve
o, ne, Lorena. Znani ljudi pored mene prolaze
kažu mi, ma dobro je, i odlaze
oprosti mi što i ja ću polako
znaš da nije lako, Lorena. Ostao je trag usana
na izlogu, pred tvojim očima
Lorena. Lorena, Lorena
znam, dugo me nije bilo tu
al’ pamtim sve
i nije istina, ne, nije istina
da vrijeme liječi sve
o, ne, Lorena 2x","In the shop window at the end of our street
There are faded pictures
You, in that pink dress of yours
Oh God, how vulnerable are we, Lorena. As if I had gone crazy
I kissed the shop window, Lorena. Lorena, Lorena
I know, I haven't been around for a long time
But I remember everything
And it's not true, no, it's not true
That time heals everything
Oh no, Lorena. Familiar people pass me by
They tell me, well, it's alright, and they go away
Forgive me for I will also slowly go
You know it's not easy, Lorena. A trace of lips is left
On the shop window, before your eyes
Lorena. Lorena, Lorena
I know, I haven't been around for a long time
But I remember everything
And it's not true, no, it's not true
That time heals everything
Oh no, Lorena x2",https://lyricstranslate.com/en/lorena-lorena.html-0,['Rajko Dujmić'],['S. Aufidrezen'],['Rajko Dujmić'],['Novi Fosili'],,,https://diskografija.com/pjesma/lorena-784.htm,Lorena,,,,,,,,,,,
31,/kSKwa9Q_1_31,Novi Fosili,Novi Fosili,Majcine oci,8637,"I kad su daleko, one su blizu
od smijeha i od suza tkane
majcine oci, majcine oci
cuvaju tvoje bezbrizne dane

Sve radosti slave, sve utjehe znaju
i sve brige brinu
majcine oci, majcine oci
sve svoje daju kcerci i sinu
 
Ref.
Majcine oci sve radosti slave
majcine oci sve utjehe znaju
majcine oci sve brige brinu
sve svoje daju kcerci i sinu

I kad su daleko, one su blizu
od smijeha i od suza tkane
majcine oci, majcine oci
cuvaju tvoje bezbrizne dane

Ref. 2x

Sve svoje daju kcerci i sinu","https://tekstovi.net/2,302,15592.html",,,,,,,,['Rajko Dujmić'],['Dea Volarić'],['Rajko Dujmić'],['Novi Fosili'],1982 - Za djecu i odrasle,1998 - Ljubav koja nema kraj,https://diskografija.com/pjesma/majcine-oci-753.htm,Majčine oči,2006 - The platinum collection,2009 - Zlatna kolekcija,,,,,,,,,
32,/kSKwa9Q_1_32,Novi Fosili,Novi Fosili,Marina iz moje ulice,15622,"Ref.
Imala je osmjeh s dvije jamice
Marina iz moje ulice
sanjala je nebo, zlatne livade
Marina iz moje ulice

Usnula je san jednom doc ce dan 
kad dirnuti ce zvijezde rukama
Lucy in the sky, s dijamantima
svijet bez suza i bez ratova
 
Ref.

Kupila je kartu za samo jedan smjer
putem bijelog pakla posla je
dosla je do zvijezda to nije bio san
samo jedan mladi zivot izbrisan

Bijeli lovac ciste duse kupuje
koju takne ona k nebu putuje
bijeli lovac s crnim vragom trguje
gdje je sad, gdje je sad
Marina iz nase ulice

Ref.

Kupila je kartu za samo jedan smjer
putem bijelog pakla posla je
dosla je do zvijezda to nije bio san
samo jedan mladi zivot izbrisan

Bijeli lovac ciste duse kupuje
koju takne ona k nebu putuje
bijeli lovac s crnim vragom trguje
gdje je sad, gdje je sad

Bijeli lovac ciste duse kupuje
koju takne ona k nebu putuje
bijeli lovac s crnim vragom trguje
gdje je sad, gdje je sad
gdje je sad Marina","https://tekstovi.net/2,302,15563.html",,Marina iz moje ulice,Marina From My Street,Bijele suze padaju na grad (1996),"Imala je osmjeh s dvije jamice,
Marina iz moje ulice.
Sanjala je nebo, zlatne livade,
Marina iz moje ulice.
Usnula je san,
Da jednom doć će dan
Kad dirnuti će zvijezde rukama.
Pusy in the sky,
S dijamantima,
Svijet bez suza i bez ratova.. Imala je osmjeh s dvije jamice,
Marina iz moje ulice.
Sanjala je nebo, zlatne livade,
Marina iz moje ulice.
Kupila je kartu za samo jedan smjer,
Putem bijelog pakla pošla je, o, ne,
Došla je do zvijezda,
To nije bio san
samo jedan mladi život izbrisan.. Bijeli lovac čiste duše kupuje,
Koju takne ona k nebu putuje.
Bijeli lovac s crnim vragom trguje,
gdje je sad, gdje je sad,
Marina iz naše ulice.. Imala je osmjeh s dvije jamice,
Marina iz moje ulice.
Sanjala je nebo, zlatne livade,
Marina iz moje ulice.
Kupila je kartu za samo jedan smjer,
Putem bijelog pakla pošla je, o, ne,
Došla je do zvijezda,
To nije bio san
samo jedan mladi život izbrisan.. Bijeli lovac čiste duše kupuje,
Koju takne ona k nebu putuje.
Bijeli lovac s crnim vragom trguje,
gdje je sad, gdje je sad.... Bijeli lovac čiste duše kupuje,
Koju takne ona k nebu putuje.
Bijeli lovac s crnim vragom trguje,
gdje je sad, gdje je sad,
Marina.... Gdje si sad...","She had smile with two dimples,
Marina from my street.
She dreamed of the sky, golden meadows,
Marina from my street.
She had a dream,
that once a day will come
When she'll touch the sky with her hands.
Lucy in the sky, with diamonds,
A world without tears and any wars.. She had smile with two dimples,
Marina from my street.
She dreamed of the sky, golden meadows,
Marina from my street.
She bought a one-way ticket,
She went on the path to the white hell, oh no,
She came to the stars,
That was no dream
Just an erased young life.. White hunter buys pure souls,
that one he touches travels to the sky.
White hunter trades with the black devil.
Where is she now? Where is she now?
Marina from our street.. She had smile with two dimples,
Marina from my street.
She dreamed of the sky, golden meadows,
Marina from my street.
She bought a one-way ticket,
She went on the path to the white hell, oh no,
She came to the stars,
That was no dream
Just an erased young life.. White hunter buys pure souls,
that one he touches travels to the sky.
White hunter trades with the black devil.
Where is she now? Where is she now.... White hunter buys pure souls,
that one he touches travels to the sky.
White hunter trades with the black devil.
Where is she now? Where is she now?
Marina.... Where are you now?",https://lyricstranslate.com/en/marina-iz-moje-ulice-marina-my-street.html,,,,['Novi Fosili'],,,https://diskografija.com/pjesma/marina-iz-moje-ulice-698.htm,Marina iz moje ulice,,,,,,,,,,,
33,/kSKwa9Q_1_33,Novi Fosili,Novi Fosili,Mario,17546,"Mozda bi opet mogli mi
bilo bi bolje sada
odjednom jasno mi je sve
bila sam premlada

Ponekad bude me iz sna
neki tudji koraci
otvaram vrata, ne, nisi to ti
kasni prolaznik
 
Mozda bi opet mogli mi
kada ti bi znao
zbog svega onog ranije
koliko mi je zao

Mozda bi opet mogli mi
na prozor ptice dozvati
i uz smijeh, i uz grijeh
sve preboljeti

Ref.
O, Mario, moj Mario, kise su stale
ko da su znale da trebam te
o, Mario, moj Mario, ima jos snage
ima jos nade za nas","https://tekstovi.net/2,302,15428.html",,,,,,,https://lyricstranslate.com/en/translator/sammifossil,['Rajko Dujmić'],"['Mario Mihaljević', 'Selma Ana Dolac']",['Rajko Dujmić'],['Novi Fosili'],1985 - Tvoje i moje godine,1987 - Poziv na ples,https://diskografija.com/pjesma/mario-769.htm,Mario,1993 - Najbolje godine,2006 - The platinum collection,,,,,,,,,
34,/kSKwa9Q_1_34,Novi Fosili,Novi Fosili,Milena,69313,"Rano jutro, pola sest
svakog dana putuje, moja Milena
mirise na jabuke
zivi k'o podstanar, moja Milena

Oci su joj pune sna
kako li se preziva, moja Milena
ruke ne pokazuje
kaze da dobro je, moja Milena
 
Ref.
Milena, generacijo moja
da smo se ranije sreli
Milena, generacijo moja
toliko toga nas dijeli

Milena, generacijo moja
tko nam je ukrao dusu
Milena, generacijo moja
jesmo li previse htjeli
Milena generacijo, Milena generacijo","https://tekstovi.net/2,302,13870.html",,Milena,Milena,Poslije svega,"Rano jutro, pola šest
svakog dana putuje, moja Milena
miriše na jabuke
živi k'o podstanar, moja Milena. Oči su joj pune sna
kako li se preziva, moja Milena
ruke ne pokazuje
kaže da dobro je, moja Milena. Ref.
Milena, generacijo moja
da smo se ranije sreli
Milena, generacijo moja
toliko toga nas dijeli. Milena, generacijo moja
'ko nam je ukrao dušu
Milena, generacijo moja
jesmo li previše htjeli
Milena, generacijo
Milena, generacijo","Early morning, half past five
Every day she travels, my Milena
She smells of apples
She lives as a tenant, my Milena. Her eyes are full of sleep (she is sleepy)
Wonder what surname does she have, my Milena
She doesn't show her hands
She says that she is okay, my Milena. Chorus:
Milena, my sweetheart
If [only] we had met earlier
Milena, my sweetheart
So many things separate us. Milena, my sweetheart
Who stole our souls
Milena, my sweetheart
Did we ask for too much?
Milena, my sweetheart
Milena, my sweetheart",https://lyricstranslate.com/en/milena-milena.html-5,['Rajko Dujmić'],['Zrinko Tutić'],['Rajko Dujmić'],['Novi Fosili'],1983 - Poslije svega,1987 - Poziv na ples,https://diskografija.com/pjesma/milena-684.htm,Milena,1993 - Najbolje godine,1998 - Ljubav koja nema kraj,2002 - Zvuk osamdesetih Zabavna i Pop 1982 - 1983,2003 - Live Zagreb - uživo - 4 asa,"2004 - Nakon svih ovih godina - 4 asa
Aranžman: Rajko Dujmić / Vlado Kalember / Alen Islamović / Jurica Pađen",2005 - Za dobra stara vremena 2005,2006 - Tulum za dušu Vol. 3,2006 - The platinum collection,2007 - Moje 80e - Giuliano,,
35,/kSKwa9Q_1_35,Novi Fosili,Novi Fosili,Moj prijatelj Anu ljubi,13232,"Moj prijatelj vise ne uci
pa jasno je nesto ga muci
ponasa se ludo
utakmice ne gleda vise
i poceo je pjesme da pise
izgleda mi zbunjen
 
Moj prijatelj je Aninu sliku
sakrio u novcaniku
da mu bude blizu
promjenio je i frizuru
sad pazi na svoju figuru
ne, to nije on

I sve mi se cini
i sve mi se cini

Ref.
O, moj prijatelj Anu ljubi
o, moj prijatelj pamet gubi
i stvarno se na njemu vidi
a on se zbog toga stidi

O, on ljubi Anu
on ljubi Anu, on ljubi Anu

Ref.","https://tekstovi.net/2,302,15593.html","Dea Volaric, Mario Mihaljevic, Rajko Dujmic, Lotti Dujmic",Moj prijatelj Anu ljubi,My friend loves Ana,Poziv na ples,"Moj prijatelj više ne uči,
1
Jasno je, nešto ga muči,
Ponaša se ludo,
Utakmice ne gleda više
I počeo je pjesme da piše,
Izgleda mi zbunjen.
Moj prijatelj je Aninu sliku
Sakrio u novčaniku
Da mu bude blizu,
Promijenio je i frizuru,
Sad pazi na svoju figuru,
Ne, to nije on.. I sve mi se čini,
I sve mi se čini,
I sve mi se čini,
I sve mi se čini,
Ooooooooooooooooooooo !
Moj prijatelj Anu ljubi,
Ooooooooooooooooooooo !
Moj prijatelj pamet gubi
I stvarno se na njemu vidi,
A on se zbog toga stidi,
Ooooooooooooooooooooo !
On ljubi Anu, on ljubi Anu, on ljubi Anu.... Moj prijatelj je Aninu sliku
Sakrio u novčaniku
Da mu bude blizu,
Promijenio je i frizuru,
Sad pazi na svoju figuru,
Ne, to nije on.. I sve mi se čini,
I sve mi se čini,
I sve mi se čini,
I sve mi se čini.....
Moj prijatelj Anu ljubi......
Moj prijatelj pamet gubi
I stvarno se na njemu vidi,
A on se zbog toga stidi.....
Moj prijatelj Anu ljubi.....
Ooooooooooooooooooooo !
Moj prijatelj pamet gubi
I stvarno se na njemu vidi,
A on se zbog toga stidi....
On ljubi Anu.....
On ljubi Anu, on ljubi Anu....","My friend doesn't study anymore,
It's clear, something's troubling him
He's acting crazy,
He doesn't watch matches anymore
And he started writing songs,
He looks confused to me.
My friend hid Ana's picture
In his wallet
So it's close to him
He changed his haircut, too
Now he cares about being fit
No, that's not him.. And it all seems to me,
And it all seems to me,
And it all seems to me,
And it all seems to me,
Ooooooooooooooooooooo!
My friend loves Ana,
Ooooooooooooooooooooo !
My friend is losing his mind
And it's really apparent,
And he's shy about it,
Ooooooooooooooooooooo!
He loves Ana, he loves Ana, he loves Ana.... My friend hid Ana's picture
In his wallet
So it's close to him
He changed his haircut, too
Now he cares about being fit
No, that's not him.. And it all seems to me,
And it all seems to me,
And it all seems to me,
And it all seems to me...
My friend loves Ana...
My friend is losing his mind
And it's really apparent,
And he's shy about it...
My friend loves Ana...
Ooooooooooooooooooooo !
My friend is losing his mind
And it can really be seen,
And he's shy about it...
He loves Ana...
He loves Ana, he loves Ana, he loves Ana...",https://lyricstranslate.com/en/moj-prijatelj-anu-ljubi-my-friend-loves-ana.html,['Rajko Dujmić'],"['Mario Mihaljević', 'Dea Volarić']","['Rajko Dujmić', 'Vladimir Kočiš Zec']",['Novi Fosili'],1983 - Poslije svega,1987 - Poziv na ples,https://diskografija.com/pjesma/moj-prijatelj-anu-ljubi-683.htm,Moj prijatelj Anu ljubi,1998 - Ljubav koja nema kraj,2006 - The platinum collection,,,,,,,,,
36,/kSKwa9Q_1_36,Novi Fosili,Novi Fosili,Najdraze moje,64133,"Ako te izgubim, najdraze moje
utopit ce se zvijezde u valima tuge
ako te izgubim, ako jednom odes
nikada vise ljubavi druge, najdraze moje

Ako te izgubim jednoga dana
ugasnuti ce sunce i nastat ce tama
da ne vidi nitko, ni ptice, ni ljudi
kad odem zauvijek
kad zauvijek odem, najdraze moje
 
Ref.
Najdraze moje, najdraze moje, najdraze moje
nikada vise ljubavi nove, najdraze moje
tama ce odnijet sve zelje 
i snove, najdraze moje
nikada vise ljubavi nove, najdraze moje
o, najdraze moje","https://tekstovi.net/2,302,10736.html",,Najdraže moje,My dearest,Nedovršene priče,"Ako te izgubim, najdraže moje
1
utopit će se zvijezde u valima tuge
ako te izgubim, ako jednom odeš
nikada više ljubavi druge, najdraže moje. Ako te izgubim jednoga dana
ugasnuti će sunce i nastat će tama
da ne vidi nitko, ni ptice, ni ljudi
kad odem zauvijek
kad zauvijek odem, najdraže moje. (Refren)
Najdraže moje, najdraže moje, najdraže moje
nikada više ljubavi nove, najdraže moje
tama će odnijet sve želje
i snove, najdraže moje
nikada više ljubavi nove, najdraže moje
o, najdraže moje","If I lose you, my dearest
The sun will drown in waves of sadness
If I lose you, if you go away one time
I won't ever love someone else, my dearest. If I lose you one day
The sun will extinguish and the darkness will appear
And nobody, neither birds nor people, will be able to see
When I go away once and for all
When I go away once and for all, my dearest. Chorus:
My dearest, my dearest, my dearest
I won't ever love someone new, my dearest
The darkness will take away all the wishes
And dreams, my dearest
I won't ever love someone new, my dearest
Oh, my dearest",https://lyricstranslate.com/en/najdra%C5%BEe-moje-my-dearest.html,['Rajko Dujmić'],['Dea Volarić'],['Rajko Dujmić'],['Novi Fosili'],1980 - Nedovršene priče,1983 - Volim te od 9 do 2 i drugi veliki hitovi,https://diskografija.com/pjesma/najdraze-moje-725.htm,Najdraže moje,1988 - Da odmorim dušu - Đurđica Barlović,1993 - Nedovršena priča - Đurđica Barlović,1998 - Ljubav koja nema kraj,2006 - The platinum collection,2009 - Zlatna kolekcija,,,,,,
37,/kSKwa9Q_1_37,Novi Fosili,Novi Fosili,Ne plasi se,8771,"Tako zelim da ti pjevam pjesmu
posve tiho, njezno zanesena
postelju ti prostirem pod suncem
kao prava zaljubljena zena

Cesto sama i prazna se vracam
pa pomislim to je zadnje vece
a vec sutra ponovo te trazim
jer sigurno ne postoji trece
 
Ref.
Ne plasi se jer dugo se znamo
kao ptice osjecamo jutra
i ne vrijedi da opet me pitas
da li cu te prepoznati sutra

Ref. 2x","https://tekstovi.net/2,302,16858.html",,,,,,,,['Vladimir Kočiš Zec'],['M. Ivasović'],"['Rajko Dujmić', 'Vladimir Kočiš Zec']",['Novi Fosili'],,,https://diskografija.com/pjesma/ne-plasi-se-716.htm,Ne plaši se,,,,,,,,,,,
