Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Lyrics By_discogs,Album_title_discogs,Album_year_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
47,ADDMrKZd_1_47,Doris Dragović,Doris Dragović,Nespokoj,5437,"Ugledala zemlja cvijet, kao tebe ja
zaljubila napamet, pa ga je zavoljela
na mojoj ruci desnici
zaspala je samo noc i ti

Natuklo me kamenje, odroni sa srca tvog
ratnik nosi znamenje, a ja nosim svoju bol
na mojoj ruci desnici 
zaspala je samo noc
samo noc, samo noc i ti
 
Ref.
Ja zdravom, bolesnom
dajem ljubav, mir, sebi nespokoj
ja zivim sad po svom
al ne dirajte me pjesmom njegovom, njegovom

Ugledala zemlja cvijet, kao tebe ja
zaljubila napamet, pa ga je zavoljela
na mojoj ruci desnici
zaspala je samo noc
samo noc, samo noc i ti

Ja zdravom, bolesnom
nosim ljubav, mir, sebi nespokoj
ja zivim sad po svom
al ne dirajte me pjesmom njegovom, njegovom

Natuklo me kamenje, odroni sa srca tvog
ratnik nosi znamenje, a ja nosim svoju bol
na mojoj ruci desnici
zaspala je samo noc
samo noc, samo noc i ti

Ref.

Ja, zivim sad po svom
al ne dirajte me 
pjesmom njegovom, njegovom

Ja, zivim sad po svom
al ne dirajte me
pjesmom njegovom","https://tekstovi.net/2,518,41550.html",,,,,,,,"Ugledala zemlja cvijet
Kao tebe ja
Zaljubila na pamet
Pa ga je zavoljela

Na mojoj ruci desnici
Zaspala je samo noć i ti

Natuklo me kamenje
Podruni sa srca tvog
Rat nek nosi znamenje
A ja nosim svoju bol

Na mojoj ruci desnici
Zaspala je samo noć, samo noć, samo noć i ti

Ja zdravom, bolesnom dajem ljubav mir,
Sebi nespokoj
Ja živim sad po svom al' ne dirajte me
Pjesmom njegovom

Ugledala zemlja cvijet
Kao tebe ja
Zaljubila na pamet
Pa ga je zavoljela

Na mojoj ruci desnici
Zaspala je samo noć, samo noć, samo noć i ti",Nespokoj,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/nespokoj.html,Doris Dragović,Nespokoj,4:38,,Živim Po Svom,,,,nan-Živim Po Svom/nan-20 Godina S Ljubavlju
48,ADDMrKZd_1_48,Doris Dragović,Doris Dragović,"Nesto, sto je od Boga",32689,"Pobijedila sam te
ali nosim zauvijek
na svojim usnama
tvoje drage oziljke
ne, ne, ne, ne

Ja sam dala vrata ti
zauvijek zatvoriti
makar sam pobijedila
ja sam sve izgubila
 
To sto radio si mi
iza mojih ledja ti
dalo se izdrzati
ali ne preboljeti
ne, ne, ne, ne

Ja sam dala vrata ti
zauvijek zatvoriti
makar sam pobijedila
ja sam sve izgubila

Ref.
Kao ploca sahovska
crno- bijela sudbina
ako pomaknes se ti
odmah s tobom padam ja
ne, ne, ne, ne

Zapeklo u grudima
kao kad se otima
kao kad se uzima
nesto sto je od Boga
sa cim sam se rodila 

To sto radio si mi
iza mojih ledja ti
dalo se izdrzati
ali ne preboljeti, al' ne preboljeti 

Nesto sto je od Boga
sa cim sam se rodila 

Pobijedila sam te
ali nosim zauvijek
na svojim usnama
tvoje drage oziljke
ne, ne, ne, ne

Ja sam dala vrata ti
zauvijek zatvoriti
makar sam pobijedila
ja sam sve izgubila

Ref.","https://tekstovi.net/2,518,24775.html",,,,,,,,,,,Doris Dragović,"Nešto, Što Je Od Boga",,,Rođendan U Zagrebu,,,,nan-Rođendan U Zagrebu/2007.0-The Platinum Collection
49,ADDMrKZd_1_49,Doris Dragović,Doris Dragović,Ni da mora nestane (duet Hari Roncevic),77331,"Rekli su mi i ne znam sta bi sad prije
da odem il' je razbijem
najprije nju pa onog kraj nje

Bisan ka' pas i nema takve ekipe 
sta je nocas za mene
ostat cu sam, bolje za sve
 
U prvi kafic se otrujem
u drugi udjem i glasno opsujem
sve zene njenoga imena
i neka idu do vraga

Ref.
/Nisam/nisi/ vise /tvoj/moj/
 nek izgori sve
niti da se zemlja sad otvori
ni da mora nestane

/Nisam/nisi/ vise /tvoj/moj/ 
tamam da si zadnje 
bice na svijetu sto mi ostaje

Biram tvoj broj
 kao uvijek kad pozelim 
samo da ti cujem glas
ne javljas se, izlazim van

K'o uvijek udjem bez kucanja
na stolu ugledam kratka poruka
ogromna slova mog imena
i neka idem bez traga

Ref.

Ko teret na svoju dusu 
stavljam bezbroj pitanja
mozda je bilo do mene
ma neka ide do vraga

Ref.","https://tekstovi.net/2,518,5817.html",,Ni da mora nestane,Even if the sea disappeared,The Platinum Collection,"Rekli su mi i ne znam
Šta bi sad prije
Da odem il' je razbijem
Najprije nju pa onog kraj nje. Bisan ka pas
I nema takve ekipe
Šta je noćas za mene
Ostat ću sam, bolje za sve. U prvi kafić se otrujem
U drugi uđem i glasno opsujem
Sve žene njenoga imena
I neka idu do vraga. Nisam više tvoj, nek' izgori sve
Niti da se zemlja sad otvori
Ni da mora nestane
Nisam više tvoj
Taman da si zadnje
Biće na svijetu što mi ostaje.... Biram tvoj broj
Kao uvijek kad poželim
Samo da ti čujem glas
Ne javljaš se, izlazim van. Ko uvijek uđem bez kucanja
Na stolu ugledam - kratka poruka
Ogromna slova mog imena
I neka idem bez traga. Nisi više moj, nek' izgori sve
Niti da se zemlja sad otvori
Ni da mora nestane
Nisi više moj
Taman da si zadnje
Biće na svijetu što mi ostaje. Nisam više tvoj/Nisi više moj
Niti da se zemlja sad otvori
Ni da mora nestane
Nisam više tvoj/Nisi više moj
Taman da si zadnje
Biće na svijetu što mi ostaje.... Ko' teret na svoju dušu
Stavljam bezbroj pitanja. Možda je bilo do mene
Ma, neka ide do vraga. Nisam više tvoj/Nisi više moj
Nek' izgori sve
Niti da se zemlja sad otvori
Ni da mora nestane
Nisam više tvoj/Nisi više moj
Taman da si zadnje
Biće na svijetu što mi ostaje.... Nisam više tvoj
Niti da se zemlja sad otvori
Ni da mora nestane
Nisam više tvoj/Nisi više moj
Taman da si zadnje
Biće na svijetu što mi ostaje.... Ne, ja nisam više tvoj
Nisi više moj
Nisam više tvoj
Nisi više moj","They told me I don't even know
What I'd rather now
To go or to beat her up
First her then that guy next to her. Angry like a dog
And there's no such team
That will stand by me tonight
I'll stay by myself, it's better for everyone. In the first cafe I'll get top-heavy
In the second I'll go in and loudly swear
At all the women which have her name
And they can go to hell. I'm no longer yours, let everything burn down
Even if the earth opened up
Not even if the sea disappeared
I'm no longer yours
If only you were the last
Being on the planet left for me. I dial your number
Like every time when I wish
To just hear your voice
You're not picking up, I'm going outside. I enter without knocking, like always
On the table I see - a short memo
Giant letters of my name
And that I can disappear without a trace. You're no longer mine, let everything burn down
Even if the earth opened up
Not even if the sea disappeared
You're no longer mine,
Even if you were the last
Being on the planet left for me. I'm/You're no longer yours/mine, let everything burn down
Even if the earth opened up
Not even if the sea disappeared
I'm/You're no longer yours/mine,
Even if you were the last
Being on the planet left for me. Like weight, I place countless questions
Onto my soul. Maybe it was because of me
Oh, everything can just go to hell. I'm/You're no longer yours/mine, let everything burn down
Even if the earth opened up
Not even if the sea disappeared
I'm/You're no longer yours/mine,
Even if you were the last
Being on the planet left for me. I'm no longer yours, let everything burn down
Even if the earth opened up
Not even if the sea disappeared
I'm no longer yours
Even if you were the last
Being on the planet left for me. No, I'm no longer yours
You're no longer mine
I'm no longer yours
You're no longer mine",https://lyricstranslate.com/en/ni-da-mora-nestane-even-if-sea-disappeared.html,"Rekli su mi i ne znam
sta bi sad prije
da odem il' je razbijem
najprije nju pa onog kraj nje
bisan ka pas
i nema takve ekipe

Sta je nocas za mene
ostat cu sam bolje za sve
u prvi kafic se otrujem
u drugi udjem i glasno opsujem
sve zene njenog imena
i neke idu do vraga

Nisam vise tvoj nek izgori sve
niti da se zemlja sad otvori
ni da mora nestane
nisam vise tvoj
tamam da si zadnje
bice na svijetu sto mi ostaje

Biram tvoj broj
kao uvijek kad pozelim
samo da ti cujem glas
ne javljas se izlazim van
ko uvijek udjem bez kucanja
na stolu ugledam kratka poruka
ogromna slova mog imena
i neka idem bez traga

Nisi vise moj nek izgori sve
niti da se zemlja sad otvori
ni da mora nestane
nisi vise moj
tamam da si zadnje
bice na svijetu sto mi ostaje

Ko teret na svoju dusu
stavljam bez broj pitanja
mozda je bilo do mene
ma neka ide do vraga",Ni da mora nestane (with Hari Rončević),https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/ni-da-mora-nestane-with-hari-roncevic.html,Doris Dragović,Ni Da Mora Nestane,3:45,,Malo Mi Za Sriću Triba,,,,nan-Malo Mi Za Sriću Triba/nan-Gold Collection Volume 03 - 18 Zlatnih Hitova/2007.0-The Platinum Collection/2019.0-Original Album Collection
50,ADDMrKZd_1_50,Doris Dragović,Doris Dragović,Ni rici,3494,"Kad se svo to vrime istopi
ka' i hostija pod jezikom
kad mi samo ura ostane
pomirena bicu sa sobom

Prvi koraci su najtezi
poslije idu sami od sebe
s kamenjen i s cvicen isto je
naucis se odat’ s oboje
 
Ref.
Ni rici nikome ne dugujem
i u svit cista srca putujem
i na kraju, sve to sta nam ostane
su lipe godine

Ni rici nikome ne dugujem
i mirna svaku uru svetkujem
sada znam da sve sta triba samo je
gutljaj duse i kap vode
razumim sve, al' ne razumim jude

Ref.","https://tekstovi.net/2,518,59337.html",,Ni riči,Not Even a Word,,"Kad se svo to vrime istopi
ka i hostija pod jezikom
kad mi samo ura ostane
pomirena bit ću sa sobom. Prvi koraci su najteži
posli idu sami od sebe
s kamenjen i s cvićen isto je
naučiš se odat s oboje. [Refren]
Ni riči nikome ne dugujem
i u svit čista srca putujem
i na kraju, sve to šta nam ostane su
lipe godine
-
Ni riči nikome ne dugujem
i mirna svaku uru svetkujem
sada znam da sve šta triba samo je
gutljaj duše i kap vode
razumim sve, ali ne razumim jude. Prvi koraci su najteži
posli idu sami od sebe
s kamenjen i s cvićen isto je
naučiš se odat s oboje. [Refren]
Ni riči nikome ne dugujem
i u svit čista srca putujem
i na kraju, sve to šta nam ostane su
lipe godine
-
Ni riči nikome ne dugujem
i mirna svaku uru svetkujem
sada znam da sve šta triba samo je
gutljaj duše i kap vode
razumim sve, ali ne razumim jude","When all that time melts down
Like sacramental bread under the tongue
When I am left with only one more hour
I will be in peace with myself. First steps are the hardest
Later they just go
It is the same whether with stones or flowers
You learn how to walk with both. [Refrain]
I don't owe anyone not even a word
And I travel to the world with a pure heart
And at the end, all we are left with are
Beautiful years
-
I don't owe anyone not even a word
And I calmly celebrate every hour
I know now that all we need is just
A sip of a soul and a drop of water
I understand everything but I don't understand people. First steps are the hardest
Later they just go
It is the same whether with stones or flowers
You learn how to walk with both. [Refrain]
I don't owe anyone not even a word
And I travel to the world with a pure heart
And at the end, all we are left with are
Beautiful years
-
I don't owe anyone not even a word
And I calmly celebrate every hour
I know now that all we need is just
A sip of a soul and a drop of water
I understand everything but I don't understand people",https://lyricstranslate.com/en/ni-rici-not-even-word.html,,,,Doris Dragović,Ni Riči,3:54,Vjekoslava Huljić,Ja Vjerujem,2009.0,Ivan Huljić,,2009.0-Ja Vjerujem/2014.0-Koncert U Lisinskom/2016.0-Live Spaladium Arena
51,ADDMrKZd_1_51,Doris Dragović,Doris Dragović,Nije mi vrime,15254,"Male mi radosti fale
tezak je hod
klizav je kamen i skale
srca njegovog

Na kraju sve dodje isto
i ostanes sam
kad ljubav promini misto
da ti noc za dan
 
Ref.
Jos grijem isto za njega misto
sve jos prolazi ka s njime
al' nije mi vrime, nije mi vrime
da se pomirim sa svime i lita i zime

Jer ja nisam od stine
al' nije mi vrime, nije mi vrime
sve jos prolazi ka s njime i lita i zime
jer ja nisam od stine

Sjecanja drze u saci
i ne daju se
kad misli do njega bacim
odma lakse je

Na kraju sve dodje isto
i ostanes sam
kad ljubav promini misto
da ti noc za dan

Jos grijem isto za njega misto
sve jos prolazi ka s njime
al' nije mi vrime, nije mi vrime
da se pomirim sa svime i lita i zime
(2x)

Al' nije mi vrime, jer ja nisam od stine","https://tekstovi.net/2,518,21021.html",,,,,,,,"Male mi radosti fale, težak je hod...
klizav je kamen i skale srca njegovog...
na kraju sve dođe isto i ostaneš sam,
kad ljubav promini misto, da ti noć za dan...

Još grijem isto za njega misto,
sve još prolazi ka' s njime,
a nije mi vrime(..nije mi vrime..),nije mi vrime(..nije mi vrime..)
da se pomirim sa svime, i lita i zime,
jer ja nisam od stine...

A nije mi vrime, nije mi vrime (...nije mi vrime...)
sve još prolazi ka' s njime,
i lita i zime,
jer ja nisam od stine...

Sjećanja drže u šaci i ne daju se,
kad misli do njega bacim, odma' lakše je...

još grijem isto za njega misto (...za njega misto...)
sve još prolazi ka' s njime,
a nije mi vrime(..nije mi vrime..),nije mi vrime(..nije mi vrime..)
da se pomirim sa svime, i lita i zime,
a nije mi vrime, jer ja nisam od stine...

nije mi vrime...",Nije mi vrime,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/nije-mi-vrime.html,Doris Dragović,Nije Mi Vrime,4:01,,Malo Mi Za Sriću Triba,,,,nan-Malo Mi Za Sriću Triba/nan-Gold Collection Volume 03 - 18 Zlatnih Hitova/2019.0-Original Album Collection
52,ADDMrKZd_1_52,Doris Dragović,Doris Dragović,"Niti kunem, niti molim",22910,"Uzeo si dobar komad
mog zivota ti
uzeo si sve od mene
kazi sto jos mozes mi

Ustajem kad drugi legnu
da se odmore
moje misli same tebi idu
da te odbrane
 
Ref.
Niti kunem, niti molim
niti sudim ja
dovoljno mi sto te volim
kazna mi je najveca

Niti placem, niti pjevam
niti tuzim ja
dovoljno mi sto te volim
kazna mi je najveca

A kad vojske poljubaca
srce pregaze
nakon ljubavi i povjerenja
zasto nemir ostane

Ustajem kad drugi legnu
da se odmore
moje misli same
tebi idu da te odbrane

Ref.","https://tekstovi.net/2,518,16274.html",,"Niti kunem, niti molim",Neither I swear nor I pray,Krajem vijeka,"Uzeo si dobar komad
mog života ti
uzeo si sve od mene
kaži što još možeš mi
Ustajem kad drugi legnu
da se odmore
moje misli same tebi idu
da te obrane. Niti kunem, niti molim
niti sudim ja
dovoljno mi što te volim
kazna mi je najveća
Niti plačem, niti pjevam
niti tužim ja
dovoljno mi što te volim
kazna mi je najveća. A kad vojske poljubaca
srce pregaze
nakon ljubavi i povjerenja
zašto nemir ostane
Ustajem kad drugi legnu
da se odmore
moje misli same
tebi idu da te obrane. Niti kunem, niti molim
niti sudim ja
dovoljno mi što te volim
kazna mi je najveća
Niti plačem, niti pjevam
niti tužim ja
dovoljno mi što te volim
kazna mi je najveća","You took a big piece
of my life
You took everything from me
Tell me what else can you do
I wake up when others lie down
to get rest
My thoughts go to you by themselves
to defend you. Neither I swear nor I pray
not I judge
Loving you is enough for me
It's the biggest punishment for me
Neither I cry nor I sing
nor I complain
Loving you is enough for me
It's the biggest punishment for me. And when a bunch of kisses
run over the heart,
after the love and the confidence,
why does the restlessness remain. I wake up when others lie down
to get rest
My thoughts go to you by themselves
to defend you. Neither I swear nor I pray
not I judge
Loving you is enough for me
It's the biggest punishment for me
Neither I cry nor I sing
nor I complain
Loving you is enough for me
It's the biggest punishment for me",https://lyricstranslate.com/en/niti-kunem-niti-molim-neither-i-swear-nor-i-pray.html,,,,Doris Dragović,"Niti Kunem, Niti Molim",4:03,,Krajem Vijeka,,Boytronic (3),,nan-Krajem Vijeka
53,ADDMrKZd_1_53,Doris Dragović,Doris Dragović,O meni ce pricat' potiho,1018,"O meni ce pricat' potiho, tek cudak, dva
jos mozda pone´ko
a moja stvar sta cu sa sobon
pod kojon cu spavat' podrinon

O meni ce pricat' na zimu
kad potira vitar u kucu
da, bio je jedan pogled tvoj
dovoljan za cili zivot moj
 
Ref.
Trose se dani
nestaje zivota brod
sve dalji je
a dusa jos ne da se
virujen joj i nikome
i nikome

Ref.

Virujen joj i nikome","https://tekstovi.net/2,518,60388.html",,O meni će pričat potiho,They Will Talk About Me Under Their Breath,,"O meni će pričat potiho
Tek čudak, dva, još možda ponetko
A moja stvar šta ću sa sobom
Pod kojom ću spavat ogrinom. O meni će pričat na zimu
Kad potira vitar u kuću
Da bio je jedan pogled tvoj
Dovoljan za cili život moj. [Refren]
Troši se dan i nestaje
Života brod sve dalji je
A duša još ne da se
Virujen joj i nikome, i nikome. O meni će pričat na zimu
Kad potira vitar u kuću
Da bio je jedan pogled tvoj
Dovoljan za cili život moj
Dovoljan za cili život moj. [Refren]
Troši se dan i nestaje
Života brod sve dalji je
A duša još ne da se
Virujen joj i nikome, i nikome. Virujen joj i nikome, i nikome","They will talk about me under their breath
Just a weirdo, or two, maybe someone else
And it's my business what I will do with myself
Under which vine1 I will sleep. They will talk about me in the winter
When winter makes people go inside
About how one glance of yours was
Enough for my whole life. [Refrain]
Day runs out and disappears
The life ship is further and further away
And the soul still doesn't surrender
I trust the soul and no one else, no one else. They will talk about me in the winter
When winter makes people go inside
About how one glance of yours was
Enough for my whole life
Enough for my whole life. [Refrain]
Day runs out and disappears
The life ship is further and further away
And the soul still doesn't surrender
I trust the soul and no one else, no one else. I trust the soul and no one else, no one else",https://lyricstranslate.com/en/o-meni-ce-pricat-potiho-they-will-talk-about-me-under-their.html,,,,Doris Dragović,O Meni Će Pričat Potiho,3:19,Vjekoslava Huljić,Ja Vjerujem,2009.0,Ivan Huljić,,2009.0-Ja Vjerujem/2014.0-Koncert U Lisinskom
54,ADDMrKZd_1_54,Doris Dragović,Doris Dragović,Oko moje zeleno,3870,"Ne pitaj me ljubavi
ko zna sto je to
oko moje zeleno

Ne cujem te
sve sam ja to davno cula vec
oko moje zeleno
 
Varao si druge
i mene ces varat znam
lagao si duso
zato si sad sam

Ref.
Oko zeleno
pridji mi, pridji mi, pridji
pa me zaobidji
dodji mi, dodji mi, dodji
ali me se prodji

Ne pricaj mi pricice
napamet ih znam
oko moje zeleno

Ne gledaj me pticice
nisam ja za to
oko moje zeleno

Varao si druge
i mene ces varat znam
lagao si duso
zato si sad sam

Ref.

Ne pricaj mi pricice
napamet ih znam
oko moje zeleno

Ne cujem te
sve sam ja to davno cula vec
oko moje zeleno

Varao si druge
i mene ces varat znam
lagao si duso
zato si sad sam

Ref.","https://tekstovi.net/2,518,47682.html",,,,,,,,,,,Doris Dragović,Oko Moje Zeleno,3:23,Domenika Vanić,Oprosti,1987.0,,,1987.0-Oprosti/nan-Tvoja U Duši/nan-Najveći Hitovi/nan-Sve Želje Moje/2002.0-Emocije
55,ADDMrKZd_1_55,Doris Dragović,Doris Dragović,Ona ili ja,4941,"Bojim se za nasu ljubav
stalo mi je do nje
vec se mnogo toga cuje
prvi mi ispricaj sve

Spremna sam da sve podnesem
mucim se, vidis i sam
teska mi je ova sudnja
moram, moram da znam
 
Ref. 2x
Ona il' ja
ona il' ja, odluci se
ne kuni se
u oci gledaj me
i priznaj, priznaj sve

Bojim se za nasu ljubav
mucim se, vidis i sam
vec se mnogo toga cuje
moram, moram da znam

Ref. 2x","https://tekstovi.net/2,518,45734.html",,,,,,,,,,,Doris Dragović,Ona Ili Ja,,,Željo Moja,,,,nan-Željo Moja/2019.0-Original Album Collection
56,ADDMrKZd_1_56,Doris Dragović,Doris Dragović,Opilo me vino,24410,"Gasila sam vatre, ti ih palio
zalila se nebu, ti se hvalio
odvikla se od tebe, ti me ranio
tuga mi je polje siroko

Boze daj mi krila pa da poletim
hocu da ga nadjem da se osvetim
na mom stolu mirise zuta jabuka
tako me na njega podsjeca
 
Ref.
Opilo me vino, slatko a zestoko
podiglo do neba, ranilo duboko
opilo me, opilo, kao usne med
jedan put si otrovan, drugi put si led
opilo me, opilo, uzelo mi sve
hej neka je

Boze daj mi krila pa da poletim
hocu da ga nadjem da se osvetim
na mom stolu mirise zuta jabuka
tako me na njega podsjeca

Ref. 2x

Opilo me vino, slatko a zestoko","https://tekstovi.net/2,518,5995.html",,Opilo me vino,Wine got me drunk,Budi se dan (1989),"Gasila sam vatre, ti ih palio.
Žalila se nebu, ti se hvalio.
Odvikla se od tebe, ti me ranio.
Tuga mi je polje široko.. Bože, daj mi krila, pa da poletim,
hoću da ga nađem, da se osvetim.
Na mom stolu miriše žuta jabuka,
tako me na njega podsjeća.. Opilo me vino slatko a žestoko,
podiglo do neba, ranilo duboko.
Opilo me, opilo kao usne med,
jedan put si otrovan, drugi put si led.
Opilo me, opilo, uzelo mi sve,
hej, neka je!. Bože, daj mi krila, pa da poletim,
hoću da ga nađem, da se osvetim.
Na mom stolu miriše žuta jabuka,
tako me na njega podsjeća.. (×2):
Opilo me vino slatko a žestoko,
podiglo do neba, ranilo duboko.
Opilo me, opilo kao usne med,
jedan put si otrovan, drugi put si led.
Opilo me, opilo, uzelo mi sve,
hej, neka je!. Opilo me vino slatko a žestoko.","I put down fires, you fanned the flames
I complained to the sky, you bragged
Cured my addiction to you, you hurt me
Sadness is a vast field to me. God, give me wings, so that I fly
I want to find him, to get my revenge
I can smell a yellow apple on my table
I reminds me of him so much. A sweet but hard wine got me drunk
Lifted me up to the sky, deeply hurt me
It got me drunk, it got me drunk like honey lips,
First time you are poisoned, second time you're like ice
It got me drunk, got me drunk, it took everything from me
Hey, and it should!. God, give me wings, so that I fly
I want to find him, to get my revenge
I can smell a yellow apple on my table
I reminds me of him so much. (x2)
A sweet but hard wine got me drunk
Lifted me up to the sky, deeply hurt me
It got me drunk, it got me drunk like honey lips,
First time you are poisoned, second time you're like ice
It got me drunk, got me drunk, it took everything from me
Hey, and it should!. A sweet but hard wine got me drunk",https://lyricstranslate.com/en/opilo-me-vino-wine-got-me-drunk.html,"Gasila sam vatre, ti ih palio
zalila se nebu, ti se hvalio
odvikla se od tebe, ti me ranio
tuga mi je polje siroko

Boze daj mi krila pa da poletim
hocu da ga nadjem da se osvetim
na mom stolu mirise zuta jabuka
tako me na njega podsjeca

Opilo me vino, slatko a zestoko
podiglo do neba, ranilo duboko
opilo me, opilo, kao usne med
jedan put si otrovan, drugi put si led
opilo me, opilo, uzelo mi sve
hej neka je

Boze daj mi krila pa da poletim
hocu da ga nadjem da se osvetim
na mom stolu mirise zuta jabuka
tako me na njega podsjeca

Opilo me vino, slatko a zestoko",Opilo me vino,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/opilo-me-vino.html,Doris Dragović,Opilo Me Vino,,Marina Tucaković,Budi Se Dan,,Zrinko Tutić,,nan-Budi Se Dan/1990.0-Budi Se Dan/nan-Sve Želje Moje/2019.0-Original Album Collection
57,ADDMrKZd_1_57,Doris Dragović,Doris Dragović,Oprosti,13815,"Ljubio me jedan covjek
najdrazi mi postao
ljubio me plavi leptir
u kosi mi ostao

Nesretno je srce moje
sto ga jos ocekuje
proplakase crne oci
ali on me ne cuje
 
Ref.
Oprosti sto sam ti zivot svoj dala
a nasa zvijezda je pala
tu na dlanu je mom
oprosti sto sam ti svoju mladost dala
sa neba suza je pala
takva je sudbina
bez tebe ko da sam sama na svijetu
oprosti sto sam te voljela ja

Ljubio me plavi leptir
leptir koji nestaje
proplakase crne oci
ali on me ne cuje

Ref.","https://tekstovi.net/2,518,9872.html",,Oprosti,Sorry,Tvoja u duši,"Ljubio me jedan čovjek
najdraži mi postao
ljubio me plavi leptir
u kosi mi ostao. Nesretno je srce moje
što ga još očekuje
proplakaše crne oči
ali on me ne čuje. Oprosti što sam ti život svoj dala
a naša zvijezda je pala
tu na dlanu je mom
oprosti što sam ti svoju mladost dala
sa neba suza je pala
takva je sudbina
bez tebe ko da sam sama na svijetu
oprosti što sam te voljela ja. Ljubio me plavi leptir
leptir koji nestaje
proplakaše crne oči
ali on me ne čuje","A man has kissed me
he became the most dear to me
a blue butterfly kissed me
and has remained in my hair. My heart is unhappy
because it's still waiting for him
my black eyes started to cry
but he doesn't hear me. Sorry that I gave my life away to you
and our star has fallen
here, on my palm
sorry that I gave my youth away to you
a tear has dropped from the sky
that's how destiny is
it's like I'm alone in the world without you
sorry that I loved you. A blue butterfly kissed me
a butterfly that disappears
my black eyes started to cry
but he doesn't hear me",https://lyricstranslate.com/en/oprosti-sorry.html,"Ljubio me jedan covjek
najdrazi mi postao
ljubio me plavi leptir
u kosi mi ostao

Nesretno je srce moje
sto ga jos ocekuje
proplakase crne oci
ali on me ne cuje

Oprosti sto sam ti zivot svoj dala
a nasa zvijezda je pala
tu na dlanu je mom
oprosti sto sam ti svoju mladost dala
sa neba suza je pala
takva je sudbina
bez tebe ko da sam sama na svijetu
oprosti sto sam te voljela ja

Ljubio me plavi leptir
leptir koji nestaje
proplakase crne oci
ali on me ne cuje",Oprosti,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/oprosti.html,Doris Dragović,Oprosti,3:58,Marina Tucaković,Oprosti,1987.0,,,1987.0-Oprosti/nan-Tvoja U Duši/1990.0-Budi Se Dan/nan-Najveći Hitovi/nan-Sve Želje Moje/2002.0-Emocije
58,ADDMrKZd_1_58,Doris Dragović,Doris Dragović,Oprosti mi,21401,"Znas da necu imat' mira
dok te nazad ne vratim
kog cu voljet srce bira
a ja se prepustim

Kazes spusti kljuc i kreni
a zivot sam poklonila
sto je to u svakoj zeni 
da se nada do kraja
 

Ti znas, sve u meni jos zadrhti
kad me pogledas
pamti sve sto bilo je 
kad nas ceste razdvoje

Ref.
Oprosti mi
oprosti mi za sve
ja ne mogu vise s tobom 
a bez tebe ne ide

Oprosti mi
oprosti mi za to
sto je zivot mene 
na tvoj put jednom davno doveo
oprosti mi","https://tekstovi.net/2,518,5816.html",,Oprosti mi,Forgive me,Krajem vijeka,"Znas da neću imat mira
1
dok te nazad ne vratim
kog ću voljet srce bira
a ja se prepustim. Kažeš spusti ključ i kreni
a život sam poklonila
što je to u svakoj ženi
da se nada do kraja
ti znaš. Sve u meni još zadrhti
kad me pogledaš
pamti sve što bilo je
kad nas ceste razdvoje. Ref.
Oprosti mi
oprosti mi za sve
ja ne mogu više s tobom
a bez tebe ne ide. Oprosti mi
oprosti mi za to
što je život mene
na tvoj put jednog dana doveo
oprosti mi","You know that i will not have peace
until i do not get you back
who i will love is up to my heart
but i surrender. You tell me to drop the key and go
but i gave life as a gift
which is in every woman
so they can hope to the end
you know. Everything inside of me still trembles
when you look at me
i remember everything we had
when our paths separated. Ref.
Forgive me
Forgive me for all of it
I can no longer be with you
But without you does't go either. Forgive me
Forgive me for
life, and that it has
once, to your path led
Fogive me",https://lyricstranslate.com/en/oprosti-mi-forgive-me.html-1,"Znas da necu imat' mira
dok te nazad ne vratim
kog cu voljet srce bira
a ja se prepustim

Kazes spusti kljuc i kreni
a zivot sam poklonila
sto je to u svakoj zeni
da se nada do kraja
ti znas

Sve u meni jos zadrhti
kad me pogledas
pamti sve sto bilo je
kad nas ceste razdvoje

Oprosti mi
oprosti mi za sve
ja ne mogu vise s tobom
a bez tebe ne ide

Oprosti mi
oprosti mi za to
sto je zivot mene
na tvoj put jednog dana doveo
oprosti mi",Oprosti mi,https://cuspajz.com//tekstovi-pjesama/pjesma/doris-dragovic/oprosti-mi.html,Doris Dragović,Oprosti Mi,4:00,Fayo,Krajem Vijeka,,Boytronic (3),,nan-Krajem Vijeka/nan-20 Godina S Ljubavlju
